sentiment,id,date,query,username,text,clean_text,vader_score,vader_label,tb_polarity,tb_subjectivity,tb_label
Negative,1558501113,Sun Apr 19 08:34:08 PDT 2009,NO_QUERY,KaiRutlin, Back to school on Monday...Well I did get an iPod Touch. @shmuxel + @randomized180 See yah tomorrow then I guess ,back to school on monday...well i did get an ipod touch. see yah tomorrow then i guess,0.0,Neutral,0.0,0.0,Neutral
Negative,2214200315,Wed Jun 17 16:24:30 PDT 2009,NO_QUERY,ChelseyFlood,@LisaAnneWest i missed it  have to catch up on sunday ohh ye so  fancy ldn on sunday? xoxo,i missed it have to catch up on sunday ohh ye so fancy ldn on sunday? xoxo,0.4215,Positive,0.0,0.0,Neutral
Negative,2185161798,Mon Jun 15 16:58:43 PDT 2009,NO_QUERY,personified,tried to check out your site @poeticmindset ... not working ,tried to check out your site ... not working,0.0,Neutral,0.0,0.0,Neutral
Positive,2039698910,Thu Jun 04 22:35:04 PDT 2009,NO_QUERY,marchurtubise,Watching Wayne Dyer's new program on PBS &quot;Excuses Begone!&quot;. Lower mainlanders can check it out on ch. 27 or 204 on Shaw! Peace ,watching wayne dyers new program on pbs quotexcuses begone!quot. lower mainlanders can check it out on ch. 27 or 204 on shaw! peace,0.4374,Positive,0.17045454545454544,0.45454545454545453,Positive
Negative,2072444681,Sun Jun 07 21:02:16 PDT 2009,NO_QUERY,jenjnyjen,pimples attack! Arghhhhhhhhh ,pimples attack! arghhhhhhhhh,-0.5255,Negative,0.0,0.0,Neutral
Negative,2261274687,Sat Jun 20 20:32:07 PDT 2009,NO_QUERY,alyssaanciro,"has to pack, stillll. and doesn't want to.. ","has to pack, stillll. and doesnt want to..",-0.0572,Negative,0.0,0.0,Neutral
Negative,2060437840,Sat Jun 06 18:54:23 PDT 2009,NO_QUERY,Jadame_Tamuli,@snikkins How dare you get some before I have a chance to. You're no longer my friend ,how dare you get some before i have a chance to. youre no longer my friend,0.4588,Positive,0.0,0.0,Neutral
Positive,1962352792,Fri May 29 10:54:56 PDT 2009,NO_QUERY,Emiaj20,"Can't stop listening to the clips of @Jonasbrothers new album Lines, Vines and Trying Times its so amazing can't wait for the whole thing ","cant stop listening to the clips of new album lines, vines and trying times its so amazing cant wait for the whole thing",0.7753,Positive,0.3121212121212122,0.5848484848484848,Positive
Negative,2226461513,Thu Jun 18 11:59:03 PDT 2009,NO_QUERY,JDeyhle,about to pour in orlando ,about to pour in orlando,0.0,Neutral,0.0,0.0,Neutral
Positive,1970812135,Sat May 30 05:17:50 PDT 2009,NO_QUERY,lostluna,"@carriecruz I know! I don't think they air it on any of the cable channels anymore, but you can download them from the net ","i know! i dont think they air it on any of the cable channels anymore, but you can download them from the net",0.0,Neutral,0.0,0.0,Neutral
Positive,2070543639,Sun Jun 07 17:53:02 PDT 2009,NO_QUERY,carmenmg5,@AprAnaya  you will !   check the website so you can have an idea as to what product u want to try . I will sent u the email tomorrow ,you will ! check the website so you can have an idea as to what product u want to try . i will sent u the email tomorrow,0.1511,Positive,0.0,0.0,Neutral
Negative,2183136501,Mon Jun 15 14:05:40 PDT 2009,NO_QUERY,MollyMonochrome,@annieomnious    can it be fixed?  can we make a new simple one mayb?,can it be fixed? can we make a new simple one mayb?,0.0,Neutral,0.07878787878787878,0.33722943722943727,Positive
Negative,2184448107,Mon Jun 15 15:55:35 PDT 2009,NO_QUERY,PinkBellaX,blÃ¤Ã¤ i have a headache ,blãã i have a headache,0.0,Neutral,0.0,0.0,Neutral
Positive,2013341939,Tue Jun 02 22:26:54 PDT 2009,NO_QUERY,_mb79_,Has just joined Twitter.. It better be good! ,has just joined twitter.. it better be good!,0.7263,Positive,0.6875,0.55,Positive
Negative,2066333820,Sun Jun 07 10:19:20 PDT 2009,NO_QUERY,kingyan,Where in Singapore do they sell Dujour? ,where in singapore do they sell dujour?,0.0,Neutral,0.0,0.0,Neutral
Negative,2196442252,Tue Jun 16 12:28:43 PDT 2009,NO_QUERY,Guidedtouch,"#iranelection The &quot;yellow Press&quot; is alive and well in the 21st century, how quickly we forget the USS Maine ","iranelection the quotyellow pressquot is alive and well in the 21st century, how quickly we forget the uss maine",0.4215,Positive,0.14444444444444446,0.3,Positive
Negative,2188737291,Mon Jun 15 22:27:48 PDT 2009,NO_QUERY,BRohan77,haven't been on all day  went to bed late last night!,havent been on all day went to bed late last night!,0.0,Neutral,-0.15,0.3333333333333333,Negative
Positive,2065977302,Sun Jun 07 09:39:23 PDT 2009,NO_QUERY,curlydena,"where's all the rain we were supposed to have today? not complaining tho, it's lovely &amp; bright. very happy making ","wheres all the rain we were supposed to have today? not complaining tho, its lovely amp bright. very happy making",0.9059,Positive,0.7333333333333334,0.85,Positive
Positive,1793637123,Thu May 14 03:27:13 PDT 2009,NO_QUERY,fellowcreative,"@claire_stokoe thank you, it only took me two minutes, thankfully the style of envirowise.gov.uk was already there for the taking ","thank you, it only took me two minutes, thankfully the style of envirowise.gov.uk was already there for the taking",0.6486,Positive,0.0,1.0,Neutral
Negative,1833427286,Sun May 17 23:15:06 PDT 2009,NO_QUERY,maddot13,ps: i think twitter sucks if you dont have free unlimited texts. ,ps i think twitter sucks if you dont have free unlimited texts.,-0.6372,Negative,0.05000000000000002,0.55,Positive
Positive,2179221942,Mon Jun 15 08:48:42 PDT 2009,NO_QUERY,Nicksmylovebug,"@xDorkyStacy Ha! THAT SOUNDS SO WRONG STACY! lmao  i love you. and when I take one, I'll think of you too. haha, and on youtube. ","ha! that sounds so wrong stacy! lmao i love you. and when i take one, ill think of you too. haha, and on youtube.",0.8204,Positive,0.034999999999999996,0.76,Neutral
Positive,2015638557,Wed Jun 03 05:10:09 PDT 2009,NO_QUERY,NTyrer,@gwyn007 @waz7710    no no really its ok! u try em out and then u can see which works and doesnt  by that time its to late,no no really its ok! u try em out and then u can see which works and doesnt by that time its to late,-0.299,Negative,0.07500000000000001,0.4333333333333333,Positive
Negative,2265795968,Sun Jun 21 07:19:34 PDT 2009,NO_QUERY,andreabee,Who else misses Parade the day incredibly much.. ,who else misses parade the day incredibly much..,-0.2263,Negative,-0.024999999999999994,0.21666666666666667,Neutral
Negative,2016886128,Wed Jun 03 07:31:07 PDT 2009,NO_QUERY,Breedlo,I was caller number one. ,i was caller number one.,0.0772,Positive,0.0,0.0,Neutral
Negative,2000557470,Mon Jun 01 22:23:18 PDT 2009,NO_QUERY,allison6071,@StewartWade ditto!! Goodnight &amp; rest well!! Go play the lottery! I bought a ticket when I was n FL last week but no luck! ,ditto!! goodnight amp rest well!! go play the lottery! i bought a ticket when i was n fl last week but no luck!,0.6826,Positive,0.0,0.06666666666666667,Neutral
Positive,2001101986,Mon Jun 01 23:50:48 PDT 2009,NO_QUERY,BiscuitKing,"Mornin every1! Hope all is well I'm your worlds. I'm not sure why I'm at work at 7:45 this mornin, but I guess Its not all bad ","mornin every1! hope all is well im your worlds. im not sure why im at work at 745 this mornin, but i guess its not all bad",0.7258,Positive,-0.4749999999999999,0.7777777777777777,Negative
Negative,2016398576,Wed Jun 03 06:42:31 PDT 2009,NO_QUERY,brumplum,should be going out but wants to stay put to participate in @RichardWiseman experiment - might have to do it by txt. (no photo part) ,should be going out but wants to stay put to participate in experiment might have to do it by txt. no photo part,-0.4215,Negative,0.2,0.1,Positive
Positive,1563492058,Sun Apr 19 23:02:39 PDT 2009,NO_QUERY,loucan,"If you can take criticism and blame without resentment, YOU'RE PROBABLY THE FAMILY DOG  see... http://jijr.com/hitZ cheers, Lou-ann","if you can take criticism and blame without resentment, youre probably the family dog see... cheers, louann",0.0531,Positive,0.0,0.0,Neutral
Negative,1695535298,Mon May 04 06:22:24 PDT 2009,NO_QUERY,Lisa107b,"@TeeMonster Sorry, I know I'm late responding (15hrs  timezone troubles) but I think you would need to load Audacity to your compy","sorry, i know im late responding 15hrs timezone troubles but i think you would need to load audacity to your compy",-0.2846,Negative,-0.4,0.8,Negative
Negative,2001149512,Mon Jun 01 23:59:30 PDT 2009,NO_QUERY,RichardLloyd18,History exam today and dreading it ,history exam today and dreading it,-0.5267,Negative,0.0,0.0,Neutral
Negative,2200859251,Tue Jun 16 19:28:23 PDT 2009,NO_QUERY,SquarahFaggins,After seeing mr. benningfield tonight it really made me start to miss my vand family like hXc  i love you band geeks! &lt;3,after seeing mr. benningfield tonight it really made me start to miss my vand family like hxc i love you band geeks! lt3,0.7177,Positive,0.4125,0.4,Positive
Positive,2063152024,Sun Jun 07 01:33:35 PDT 2009,NO_QUERY,Jamie_Cheroske,Just downloaded a new Twitter app for my phone. So much better already. ,just downloaded a new twitter app for my phone. so much better already.,0.4902,Positive,0.3181818181818182,0.4772727272727273,Positive
Negative,2065655022,Sun Jun 07 09:02:01 PDT 2009,NO_QUERY,daniel_myers,I seem to be making a habbit out of not falling asleep until very late ,i seem to be making a habbit out of not falling asleep until very late,0.1139,Positive,-0.39,0.78,Negative
Negative,2032533305,Thu Jun 04 11:23:45 PDT 2009,NO_QUERY,gelcock,There was a steady stream at my polling station mostly old folks surely they wouldn't vote for the fascists ... Are people that stupid? ,there was a steady stream at my polling station mostly old folks surely they wouldnt vote for the fascists ... are people that stupid?,-0.3182,Negative,-0.008333333333333331,0.6472222222222221,Neutral
Negative,2259778018,Sat Jun 20 18:08:50 PDT 2009,NO_QUERY,alecialisten4,Missionaries had passport problems. Still havn't arrived  ya'll pray!,missionaries had passport problems. still havnt arrived yall pray!,-0.1759,Negative,0.0,0.0,Neutral
Positive,1685261398,Sat May 02 23:39:51 PDT 2009,NO_QUERY,shannonstone,had a very good night ,had a very good night,0.4927,Positive,0.9099999999999999,0.7800000000000001,Positive
Positive,1982364144,Sun May 31 11:03:41 PDT 2009,NO_QUERY,jacobjoel,"Enjoying the morning just hanging out with Juliet in Victoria. She doesn't know it yet, but I'm taking her to see Il Divo tonight  #fb","enjoying the morning just hanging out with juliet in victoria. she doesnt know it yet, but im taking her to see il divo tonight fb",0.296,Positive,0.5,0.6,Positive
Positive,1686166902,Sun May 03 04:06:50 PDT 2009,NO_QUERY,MikeAbundo,Off to the Miss Bikini Philippines pageant. Thanks to @veggiecircle for the ticket! ,off to the miss bikini philippines pageant. thanks to for the ticket!,0.3802,Positive,0.25,0.2,Positive
Positive,2064325843,Sun Jun 07 05:56:58 PDT 2009,NO_QUERY,daily_ADAM_show,i'm going global .. ,im going global ..,0.0,Neutral,0.0,0.0,Neutral
Negative,2057377299,Sat Jun 06 12:53:31 PDT 2009,NO_QUERY,Luu_gon,They are gone .. ,they are gone ..,0.0,Neutral,0.0,0.0,Neutral
Positive,1881317764,Fri May 22 04:18:16 PDT 2009,NO_QUERY,FranHearn,Friends with scott again ,friends with scott again,0.4767,Positive,0.0,0.0,Neutral
Positive,1964523546,Fri May 29 14:22:19 PDT 2009,NO_QUERY,deniserostro,I think that my lovely brother @ScottyHolloway should take me and his lovely sister @Ho11y to Old Town for some dinn dinn &amp; margaritas ,i think that my lovely brother should take me and his lovely sister to old town for some dinn dinn amp margaritas,0.8225,Positive,0.3666666666666667,0.5666666666666667,Positive
Positive,2030755309,Thu Jun 04 08:50:08 PDT 2009,NO_QUERY,Ocalawriter,Roast in the cooker and cakes in the oven soon.  Good morning!  Hope everyone is well today ,roast in the cooker and cakes in the oven soon. good morning! hope everyone is well today,0.8016,Positive,0.875,0.6000000000000001,Positive
Negative,2245483186,Fri Jun 19 16:11:47 PDT 2009,NO_QUERY,Pesandy,Wooo I picked my sister and I miss the empty house. ,wooo i picked my sister and i miss the empty house.,-0.34,Negative,-0.1,0.5,Negative
Negative,1553986924,Sat Apr 18 15:45:29 PDT 2009,NO_QUERY,bryanarmada,@aleahhh season is almost done with babe ,season is almost done with babe,0.0,Neutral,0.0,0.0,Neutral
Negative,2062190059,Sat Jun 06 22:33:37 PDT 2009,NO_QUERY,Duh_Kirsten,off to work    byeee xox,off to work byeee xox,0.0,Neutral,0.0,0.0,Neutral
Negative,1974851944,Sat May 30 13:57:15 PDT 2009,NO_QUERY,Samantha_Mayy,@alexandramusic Diversity won! damnn i wanted flawless to win ,diversity won! damnn i wanted flawless to win,0.902,Positive,0.9,0.7,Positive
Negative,2249964736,Fri Jun 19 23:23:39 PDT 2009,NO_QUERY,BlackPurple4evr,printin stuff for my aunt. dont ask y its so late. i forgot 2 do it earlier. ,printin stuff for my aunt. dont ask y its so late. i forgot 2 do it earlier.,0.0,Neutral,-0.15,0.55,Negative
Negative,1685358696,Sun May 03 00:03:03 PDT 2009,NO_QUERY,jaziiandbrytt, can some one pleease tell me how to work out the total surface area of a square pyramid? ,can some one pleease tell me how to work out the total surface area of a square pyramid?,0.0,Neutral,0.0,0.75,Neutral
Positive,2187816677,Mon Jun 15 20:51:04 PDT 2009,NO_QUERY,mizzoo76,@DENISE_RICHARDS love your hair  dont ever cut ur locks ,love your hair dont ever cut ur locks,0.7196,Positive,0.5,0.6,Positive
Positive,1970220574,Sat May 30 02:57:26 PDT 2009,NO_QUERY,MandyPandy32,@okse *Phew* Hate to think you and Colin had fallen out! Glad he's smiling for you. Hip Hip Hip Hooray!! ,phew hate to think you and colin had fallen out! glad hes smiling for you. hip hip hip hooray!!,0.6093,Positive,-0.109375,0.95,Negative
Positive,2182529698,Mon Jun 15 13:17:33 PDT 2009,NO_QUERY,Chocolatedonout,"And the motivation came!  yay! Not finished yet, but well on my way!  Gonna go finish it. xx","and the motivation came! yay! not finished yet, but well on my way! gonna go finish it. xx",0.7526,Positive,0.0,0.0,Neutral
Negative,1881736609,Fri May 22 05:26:16 PDT 2009,NO_QUERY,laineybogs,Still cant get Jonas Bros tickets..dreading facing my niece later on ( I can see the tantrum now). Hope they put on another gig in Dublin ,still cant get jonas bros tickets..dreading facing my niece later on i can see the tantrum now. hope they put on another gig in dublin,0.0258,Neutral,0.0,0.0,Neutral
Negative,1961760410,Fri May 29 10:00:12 PDT 2009,NO_QUERY,Sabrinagoh,"I though the clothes of AW0910 Collection from +9 designers will be there, together with the visual arts, but it is not ","i though the clothes of aw0910 collection from 9 designers will be there, together with the visual arts, but it is not",0.0,Neutral,0.0,0.0,Neutral
Positive,2070618502,Sun Jun 07 18:00:54 PDT 2009,NO_QUERY,lostfoundpets,On schedule now to soft launch tomorrow evening - already have first customer - lost cat ,on schedule now to soft launch tomorrow evening already have first customer lost cat,-0.3182,Negative,0.175,0.3416666666666667,Positive
Positive,2002583293,Tue Jun 02 04:37:35 PDT 2009,NO_QUERY,QuelynnInc,&quot;Thank You [Lord] for reminding me to see myself the way You see me!&quot; ,quotthank you lord for reminding me to see myself the way you see me!quot,0.0,Neutral,0.0,0.0,Neutral
Positive,2065072801,Sun Jun 07 07:50:01 PDT 2009,NO_QUERY,Emoly_,@CharlieeSimpson I Was Looking at an Old Poster From Busted The Other Day  You Had Really Short Hair And Everythng   Young Ta Old ,i was looking at an old poster from busted the other day you had really short hair and everythng young ta old,0.0,Neutral,0.035,0.295,Neutral
Negative,2254207767,Sat Jun 20 09:23:40 PDT 2009,NO_QUERY,lizzayyyyyy,"Ugh, so bored today! ","ugh, so bored today!",-0.6689,Negative,-0.625,1.0,Negative
Positive,2060960475,Sat Jun 06 19:54:45 PDT 2009,NO_QUERY,NAYKIDD,home from a long day of work. i wore heels from 11am to 7pm. i must be crazy!! came right home to soak the feets. lol who wana rub em? ,home from a long day of work. i wore heels from 11am to 7pm. i must be crazy!! came right home to soak the feets. lol who wana rub em?,0.2462,Positive,0.024553571428571425,0.6339285714285714,Neutral
Negative,2252848920,Sat Jun 20 07:06:51 PDT 2009,NO_QUERY,artalive,Still at work  This entire week has felt like an extremely long and awful Monday!,still at work this entire week has felt like an extremely long and awful monday!,-0.263,Negative,-0.35000000000000003,0.6749999999999999,Negative
Negative,2222244011,Thu Jun 18 06:42:26 PDT 2009,NO_QUERY,Morfin,Upgraded iPhone to 3.0 but seem to have weaker link to tamu wireless ,upgraded iphone to 3.0 but seem to have weaker link to tamu wireless,-0.5927,Negative,0.0,0.0,Neutral
Negative,2002064542,Tue Jun 02 03:01:26 PDT 2009,NO_QUERY,lioneris,morning twitterland...off to work i go ,morning twitterland...off to work i go,0.0,Neutral,0.0,0.0,Neutral
Negative,1973313308,Sat May 30 10:54:29 PDT 2009,NO_QUERY,LarryWentz,@Debbiebarnhill I'm such a plantaholic.... I spent several thousand $s the last few years planting at my brothers lake cabin - he sold it ,im such a plantaholic.... i spent several thousand s the last few years planting at my brothers lake cabin he sold it,0.0,Neutral,-0.06000000000000001,0.15333333333333332,Negative
Positive,1793375946,Thu May 14 02:27:16 PDT 2009,NO_QUERY,imabhi000,Trying to learn some &quot;PHOTOGRAPHY&quot; ,trying to learn some quotphotographyquot,0.0,Neutral,0.0,0.0,Neutral
